web-scraper-order,web-scraper-start-url,img-src,name,core count,perfomance core clock,perfomance boost clock,tpc,integrated graphics,price,link,link-href,rating,socket1,socket2
1672945313-654,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/771dc6ddec2978c73f3362ac4a8b540e.256p.jpg,Intel Core i7-6700,4,3.4,4,65,Integrated GraphicsIntel HD Graphics 530,290,Intel Core i7-6700         (41),https://es.pcpartpicker.com/product/7V7CmG/intel-cpu-bx80662i76700,"(41 Ratings, 4.8 Average)","Socket


LGA1151","Core Family


Skylake-S"
1672945315-655,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://images-na.ssl-images-amazon.com/images/I/41NdwnxszBL.jpg,Intel Core i5-750,4,2.66,null,95,Integrated GraphicsNone,298,Intel Core i5-750         (0),https://es.pcpartpicker.com/product/D9H323/intel-cpu-bv80605001911ap,null,"Integrated Graphics


None","Socket


LGA1156"
1672945317-656,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/3566a2b4f938d244ff5555cc5ad8fd52.256p.jpg,Intel Xeon E5-2640 V2,8,2,2.5,95,Integrated GraphicsNone,298.06,Intel Xeon E5-2640 V2         (0),https://es.pcpartpicker.com/product/bqTmP6/intel-cpu-bx80635e52640v2,null,"Socket


LGA2011","Core Family


Ivy Bridge-EP"
1672945319-657,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://m.media-amazon.com/images/I/41pzSN2dZ0L.jpg,Intel Xeon E3-1270 V3,4,3.5,3.9,80,Integrated GraphicsNone,298.06,Intel Xeon E3-1270 V3         (0),https://es.pcpartpicker.com/product/hJh9TW/intel-cpu-bx80646e31270v3,null,"Socket


LGA1150","Core Family


Haswell"
1672945322-658,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/23cd3adfd50037c1b44d6d53edb15248.256p.jpg,AMD Ryzen 7 3700X,8,3.6,4.4,65,Integrated GraphicsNone,298.08,AMD Ryzen 7 3700X         (618),https://es.pcpartpicker.com/product/QKJtt6/amd-ryzen-7-3700x-36-ghz-8-core-processor-100-100000071box,"(618 Ratings, 4.9 Average)","Socket


AM4","Core Family


Matisse"
1672945324-659,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/30a49f42fca8cbf7e1627bf13d37a6e7.256p.jpg,Intel Core i7-10700KF,8,3.8,5.1,125,Integrated GraphicsNone,299.63,Intel Core i7-10700KF         (6),https://es.pcpartpicker.com/product/sT3mP6/intel-core-i7-10700kf-38-ghz-8-core-processor-bx8070110700kf,"(6 Ratings, 4.8 Average)","Socket


LGA1200","Core Family


Comet Lake"
1672945326-660,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/3f727799b9fc5e83f0e8953759946bd2.256p.jpg,Intel Core i5-12600K,10,3.7,4.9,125,Integrated GraphicsIntel UHD Graphics 770,299.87,Intel Core i5-12600K         (98),https://es.pcpartpicker.com/product/BB4Ycf/intel-core-i5-12600k-37-ghz-6-core-processor-bx8071512600k,"(98 Ratings, 4.9 Average)","Socket


LGA1700","Core Family


Alder Lake"
1672945329-661,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/066a1b8f33dd5d26a14a4a76eb254032.256p.jpg,Intel Core i5-8400,6,2.8,4,65,Integrated GraphicsIntel UHD Graphics 630,300.82,Intel Core i5-8400         (82),https://es.pcpartpicker.com/product/LHYWGX/intel-core-i5-8400-28ghz-6-core-processor-bx80684i58400,"(82 Ratings, 4.8 Average)","Socket


LGA1151","Core Family


Coffee Lake"
1672945331-662,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/81283e72ef71a981049b8a1b7dc9c50e.256p.jpg,Intel Core i5-750,4,2.66,null,95,Integrated GraphicsNone,302.86,Intel Core i5-750         (3),https://es.pcpartpicker.com/product/CHFPxr/intel-cpu-bx80605i5750,"(3 Ratings, 4.7 Average)","Integrated Graphics


None","Socket


LGA1156"
1672945333-663,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,/static/forever/img/no-image.png,AMD Phenom II X4 975,4,3.6,null,125,Integrated GraphicsNone,303,AMD Phenom II X4 975         (0),https://es.pcpartpicker.com/product/X2dqqs/amd-cpu-hdz975fbk4dgm,null,"Integrated Graphics


None","Socket


AM3"
1672945336-664,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/8d5a39d0af57bddb57731195a8c1d58c.256p.jpg,Intel Core i7-11700,8,2.5,4.9,65,Integrated GraphicsIntel UHD Graphics 750,303.64,Intel Core i7-11700         (5),https://es.pcpartpicker.com/product/7RTp99/intel-core-i7-11700-25-ghz-8-core-processor-bx8070811700,"(5 Ratings, 4.8 Average)","Socket


LGA1200","Core Family


Rocket Lake-S"
1672945338-665,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/41358d31a00cc8fb673bfa7716ea9498.256p.jpg,Intel Core i7-11700K,8,3.6,5,125,Integrated GraphicsIntel UHD Graphics 750,305,Intel Core i7-11700K         (29),https://es.pcpartpicker.com/product/VW3gXL/intel-core-i7-11700k-36-ghz-8-core-processor-bx8070811700k,"(29 Ratings, 4.9 Average)","Socket


LGA1200","Core Family


Rocket Lake-S"
1672945340-666,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/af30c4076a25b69d6f721172010cc0ec.256p.jpg,Intel Core i5-7400T,4,2.4,3,35,Integrated GraphicsIntel HD Graphics 630,312.07,Intel Core i5-7400T         (0),https://es.pcpartpicker.com/product/xjKhP6/intel-core-i5-7400t-24ghz-quad-core-processor-bx80677i57400t,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945343-667,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://images-eu.ssl-images-amazon.com/images/I/51JPrIJI7gL.jpg,Intel Core i5-7500,4,3.4,3.8,65,Integrated GraphicsIntel HD Graphics 630,312.77,Intel Core i5-7500         (0),https://es.pcpartpicker.com/product/KmRFf7/intel-core-i5-7500-34ghz-quad-core-oemtray-processor-cm8067702868012,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945345-668,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://m.media-amazon.com/images/I/51UxOzy0XpL.jpg,Intel Core i5-2400,4,3.1,null,95,Integrated GraphicsIntel HD Graphics 2000,314.67,Intel Core i5-2400         (17),https://es.pcpartpicker.com/product/jxJwrH/intel-cpu-bx80623i52400,"(17 Ratings, 4.8 Average)","Integrated Graphics


Intel HD Graphics 2000","Socket


LGA1155"
1672945347-669,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/aa134167a714bcf301976f148b735237.256p.jpg,Intel Core i5-8600K,6,3.6,4.3,95,Integrated GraphicsIntel UHD Graphics 630,315,Intel Core i5-8600K         (142),https://es.pcpartpicker.com/product/Mr2rxr/intel-core-i5-8600k-36ghz-6-core-processor-bx80684i58600k,"(142 Ratings, 4.9 Average)","Socket


LGA1151","Core Family


Coffee Lake"
1672945350-670,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/6a40f9732bef504af112c33a980482b2.256p.jpg,Intel Core i7-10700K,8,3.8,5.1,125,Integrated GraphicsIntel UHD Graphics 630,317.26,Intel Core i7-10700K         (99),https://es.pcpartpicker.com/product/yhxbt6/intel-core-i7-10700k-38-ghz-8-core-processor-bx8070110700k,"(99 Ratings, 4.8 Average)","Socket


LGA1200","Core Family


Comet Lake"
1672945352-671,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/4e84967ef18c9b42e543b58c836d73ef.256p.jpg,AMD Ryzen 7 2700X,8,3.7,4.3,105,Integrated GraphicsNone,317.64,AMD Ryzen 7 2700X         (356),https://es.pcpartpicker.com/product/bddxFT/amd-ryzen-7-2700x-37ghz-8-core-processor-yd270xbgafbox,"(356 Ratings, 4.9 Average)","Socket


AM4","Core Family


Pinnacle Ridge"
1672945354-672,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://m.media-amazon.com/images/I/51LYLytJQOL.jpg,Intel Core i5-7640X,4,4,4.2,112,Integrated GraphicsNone,317.74,Intel Core i5-7640X         (0),https://es.pcpartpicker.com/product/7rkwrH/intel-core-i7-7740x-43ghz-quad-core-processor-bx80677i57640x,null,"Socket


LGA2066","Core Family


Kaby Lake-X"
1672945356-673,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://m.media-amazon.com/images/I/51-cY4ovqNL.jpg,Intel Core 2 Duo E4600,2,2.4,null,65,Integrated GraphicsNone,318.37,Intel Core 2 Duo E4600         (1),https://es.pcpartpicker.com/product/vMH323/intel-cpu-bx80557e4600,"(1 Rating, 4.0 Average)","Integrated Graphics


None","Socket


LGA775"
1672945359-674,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/0817a8a69b3fa53b911056cd5c01262e.256p.jpg,Intel Core i7-4770K,4,3.5,3.9,84,Integrated GraphicsIntel HD Graphics 4600,325,Intel Core i7-4770K         (466),https://es.pcpartpicker.com/product/yT2kcf/intel-cpu-bx80646i74770k,"(466 Ratings, 4.9 Average)","Socket


LGA1150","Core Family


Haswell"
1672945361-675,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/d7dea28613ac935e748d330d16ffea69.256p.jpg,Intel Core i7-8700K,6,3.7,4.7,95,Integrated GraphicsIntel UHD Graphics 630,325,Intel Core i7-8700K         (305),https://es.pcpartpicker.com/product/sxDzK8/intel-core-i7-8700k-37ghz-6-core-processor-bx80684i78700k,"(305 Ratings, 4.9 Average)","Socket


LGA1151","Core Family


Coffee Lake"
1672945364-676,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/55aea2dd64e2e3a3e3b1d678048d8d76.256p.jpg,AMD Ryzen 5 2600,6,3.4,3.9,65,Integrated GraphicsNone,325,AMD Ryzen 5 2600         (498),https://es.pcpartpicker.com/product/jLF48d/amd-ryzen-5-2600-34ghz-6-core-processor-yd2600bbafbox,"(498 Ratings, 4.9 Average)","Socket


AM4","Core Family


Pinnacle Ridge"
1672945366-677,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/320f71912f65606aa2075161dc798c3d.256p.jpg,AMD Ryzen 5 2400G,4,3.6,3.9,65,Integrated GraphicsRadeon Vega 11,326.23,AMD Ryzen 5 2400G         (81),https://es.pcpartpicker.com/product/FGPKHx/amd-ryzen-5-2400g-36ghz-quad-core-processor-yd2400c5fbbox,"(81 Ratings, 4.8 Average)","Socket


AM4","Core Family


Raven Ridge"
1672945368-678,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/f3ce94aa244dd18d676b1f63f20001cd.256p.jpg,Intel Core i7-8700,6,3.2,4.6,65,Integrated GraphicsIntel UHD Graphics 630,330,Intel Core i7-8700         (56),https://es.pcpartpicker.com/product/C9hj4D/intel-core-i7-8700-32ghz-6-core-processor-bx80684i78700,"(56 Ratings, 4.9 Average)","Socket


LGA1151","Core Family


Coffee Lake"
1672945370-679,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/614a9c530cce56d1fafbc5ba97920ab1.256p.jpg,Intel Core i7-6700K,4,4,4.2,91,Integrated GraphicsIntel HD Graphics 530,330,Intel Core i7-6700K         (508),https://es.pcpartpicker.com/product/tdmxFT/intel-cpu-bx80662i76700k,"(508 Ratings, 4.9 Average)","Socket


LGA1151","Core Family


Skylake-S"
1672945373-680,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/d151778af9f52d6ab1f9475a0ae84dc0.256p.jpg,Intel Core i5-13600KF,14,3.5,5.1,125,Integrated GraphicsNone,332.43,Intel Core i5-13600KF         (4),https://es.pcpartpicker.com/product/GVM48d/intel-core-i5-13600kf-35-ghz-14-core-processor-bx8071513600kf,"(4 Ratings, 5.0 Average)","Socket


LGA1700","Core Family


Raptor Lake"
1672945375-681,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/2a54758af56063b11ceb9edee8074090.256p.jpg,Intel Core i7-9700F,8,3,4.7,65,Integrated GraphicsNone,333.68,Intel Core i7-9700F         (0),https://es.pcpartpicker.com/product/cTwkcf/intel-core-i7-9700f-3-ghz-8-core-oemtray-processor-cm8068403874523,null,"Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945377-682,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://m.media-amazon.com/images/I/51D3J+33JwL.jpg,Intel Core i7-4790K,4,4,4.4,88,Integrated GraphicsIntel HD Graphics 4600,338.58,Intel Core i7-4790K         (564),https://es.pcpartpicker.com/product/6vzv6h/intel-cpu-bx80646i74790k,"(564 Ratings, 4.9 Average)","Socket


LGA1150","Core Family


Haswell Refresh"
1672945380-683,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/a12eab97aff3815b6707805450266034.256p.jpg,AMD Ryzen 7 1800X,8,3.6,4,95,Integrated GraphicsNone,340.44,AMD Ryzen 7 1800X         (52),https://es.pcpartpicker.com/product/7qyxFT/amd-ryzen-7-1800x-36ghz-8-core-processor-yd180xbcaewof,"(52 Ratings, 4.9 Average)","Socket


AM4","Core Family


Summit Ridge"
1672945382-684,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/dfb011931e97f85c79165ed9e97aec59.256p.jpg,AMD Threadripper 1920X,12,3.5,4,180,Integrated GraphicsNone,340.44,AMD Threadripper 1920X         (7),https://es.pcpartpicker.com/product/cRDzK8/amd-threadripper-1920x-35ghz-12-core-processor-yd192xa8aewof,"(7 Ratings, 4.9 Average)","Socket


sTR4","Core Family


Whitehaven"
1672945384-685,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/535b5631a223b77657804c8144c1277e.256p.jpg,Intel Core i5-13600K,14,3.5,5.1,125,Integrated GraphicsIntel UHD Graphics 770,340.8,Intel Core i5-13600K         (23),https://es.pcpartpicker.com/product/LfNxFT/intel-core-i5-13600k-35-ghz-14-core-processor-bx8071513600k,"(23 Ratings, 5.0 Average)","Socket


LGA1700","Core Family


Raptor Lake"
1672945387-686,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/04f08a1dee17429cdf0a6021ebe5351d.256p.jpg,Intel Core i5-9400F,6,2.9,4.1,65,Integrated GraphicsNone,344.98,Intel Core i5-9400F         (1),https://es.pcpartpicker.com/product/w9VD4D/intel-core-i5-9400f-29-ghz-6-core-oemtray-processor-cm8068403358819,"(1 Rating, 5.0 Average)","Socket


LGA1151","Core Family



Coffee Lake Refresh"
1672945389-687,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/1d6c5691988047da895d68961c33fe95.256p.jpg,Intel Core i7-12700F,12,2.1,4.9,65,Integrated GraphicsNone,345.31,Intel Core i7-12700F         (7),https://es.pcpartpicker.com/product/LT3gXL/intel-core-i7-12700f-21-ghz-12-core-processor-bx8071512700f,"(7 Ratings, 4.7 Average)","Socket


LGA1700","Core Family


Alder Lake"
1672945391-688,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/f7b07148337e7ce06429682d5c2c24d1.256p.jpg,Intel Core i5-760,4,2.8,null,95,Integrated GraphicsNone,345.83,Intel Core i5-760         (3),https://es.pcpartpicker.com/product/R6zv6h/intel-cpu-bx80605i5760,"(3 Ratings, 5.0 Average)","Integrated Graphics


None","Socket


LGA1156"
1672945393-689,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/c8944273cfc755a0b216001a90b9fba2.256p.jpg,Intel Core i7-12700,12,2.1,4.9,65,Integrated GraphicsIntel UHD Graphics 770,348,Intel Core i7-12700         (5),https://es.pcpartpicker.com/product/XVRYcf/intel-core-i7-12700-21-ghz-12-core-processor-bx8071512700,"(5 Ratings, 4.6 Average)","Socket


LGA1700","Core Family


Alder Lake"
1672945396-690,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/1d7073a2deda3bd22963a7e248bbe3e4.256p.jpg,AMD Ryzen 9 5900X,12,3.7,4.8,105,Integrated GraphicsNone,354.8,AMD Ryzen 9 5900X         (189),https://es.pcpartpicker.com/product/KwLwrH/amd-ryzen-9-5900x-37-ghz-12-core-processor-100-100000061wof,"(189 Ratings, 4.9 Average)","Socket


AM4","Core Family


Vermeer"
1672945398-691,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,/static/forever/img/no-image.png,Intel Core i3-4160T,2,3.1,null,35,Integrated GraphicsIntel HD Graphics 4400,365,Intel Core i3-4160T         (0),https://es.pcpartpicker.com/product/hvLypg/intel-cpu-cm8064601483535,null,"Integrated Graphics


Intel HD Graphics 4400","Socket


LGA1150"
1672945400-692,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/b69e4a2d3dd9f8fac9ed6bf1b631b0ce.256p.jpg,Intel Core i7-12700KF,12,3.6,5,125,Integrated GraphicsNone,367.12,Intel Core i7-12700KF         (20),https://es.pcpartpicker.com/product/YDM48d/intel-core-i7-12700kf-36-ghz-8-core-processor-bx8071512700kf,"(20 Ratings, 5.0 Average)","Socket


LGA1700","Core Family


Alder Lake"
1672945403-693,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/87e7981e09217ef72534460e0cf767b8.256p.jpg,Intel Core i7-4790,4,3.6,4,84,Integrated GraphicsIntel HD Graphics 4600,369,Intel Core i7-4790         (2),https://es.pcpartpicker.com/product/94MTwP/intel-core-i7-4790-36-ghz-quad-core-oemtray-processor-cm8064601560113,"(2 Ratings, 5.0 Average)","Socket


 LGA1150","Core Family


Haswell Refresh"
1672945405-694,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/bf7178722382122f3fbf2e53d32e99f6.256p.jpg,Intel Core i9-11900KF,8,3.5,5.3,125,Integrated GraphicsNone,369,Intel Core i9-11900KF         (0),https://es.pcpartpicker.com/product/9rrRsY/intel-core-i9-11900kf-35-ghz-8-core-processor-bx8070811900kf,null,"Socket


LGA1200","Core Family


Rocket Lake-S"
1672945407-695,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/3f7037db801def4db8418df8e7498e6a.256p.jpg,Intel Core i7-12700K,12,3.6,5,125,Integrated GraphicsIntel UHD Graphics 770,370.79,Intel Core i7-12700K         (79),https://es.pcpartpicker.com/product/ZbddnQ/intel-core-i7-12700k-36-ghz-8-core-processor-bx8071512700k,"(79 Ratings, 4.9 Average)","Socket


LGA1700","Core Family


Alder Lake"
1672945409-696,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/3566a2b4f938d244ff5555cc5ad8fd52.256p.jpg,Intel Xeon E5-2609 V2,4,2.5,null,80,Integrated GraphicsNone,372.47,Intel Xeon E5-2609 V2         (0),https://es.pcpartpicker.com/product/jtPfrH/intel-cpu-bx80635e52609v2,null,"Integrated Graphics


None","Socket


LGA2011"
1672945412-697,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/b501d68b041d6f48bc11c402012d59cb.256p.jpg,Intel Core i9-10900K,10,3.7,5.3,125,Integrated GraphicsIntel UHD Graphics 630,373.57,Intel Core i9-10900K         (46),https://es.pcpartpicker.com/product/cwFKHx/intel-core-i9-10900k-37-ghz-10-core-processor-bx8070110900k,"(46 Ratings, 4.8 Average)","Socket


LGA1200","Core Family


Comet Lake"
1672945414-698,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,/static/forever/img/no-image.png,Intel Core i5-3330S,4,2.7,3.2,65,Integrated GraphicsIntel HD Graphics 2500,374.85,Intel Core i5-3330S         (0),https://es.pcpartpicker.com/product/QP7v6h/intel-core-i5-3330s-27ghz-quad-core-oemtray-processor-cm8063701159804,null,"Socket


LGA1155","Core Family


Ivy Bridge"
1672945416-699,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/02b522d67f1855b6e2916d800eb38bcf.256p.jpg,Intel Core i9-10900KF,10,3.7,5.3,125,Integrated GraphicsNone,375.29,Intel Core i9-10900KF         (9),https://es.pcpartpicker.com/product/CT3mP6/intel-core-i9-10900kf-37-ghz-10-core-processor-bx8070110900kf,"(9 Ratings, 4.9 Average)","Socket


LGA1200","Core Family


Comet Lake"
1672945418-700,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/2c0e54afceb3b128eef552ffa7b488ee.256p.jpg,Intel Core i9-10900,10,2.8,5.2,65,Integrated GraphicsIntel UHD Graphics 630,379.77,Intel Core i9-10900         (3),https://es.pcpartpicker.com/product/wW7p99/intel-core-i9-10900-28-ghz-10-core-processor-bx8070110900,"(3 Ratings, 4.7 Average)","Socket


LGA1200","Core Family


Comet Lake"
1672945421-701,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/a1466e1823404679892cb38473e6c5fd.256p.jpg,Intel Core i7-4930K,6,3.4,3.9,130,Integrated GraphicsNone,385,Intel Core i7-4930K         (45),https://es.pcpartpicker.com/product/pvphP6/intel-cpu-bx80633i74930k,"(45 Ratings, 4.9 Average)","Socket


LGA2011","Core Family


Ivy Bridge-E"
1672945423-702,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/eb8ef73f5460ac6ad82f634b2dcf793a.256p.jpg,Intel Core i9-11900K,8,3.5,5.3,125,Integrated GraphicsIntel UHD Graphics 750,385.45,Intel Core i9-11900K         (12),https://es.pcpartpicker.com/product/mDcG3C/intel-core-i9-11900k-35-ghz-8-core-processor-bx8070811900k,"(12 Ratings, 4.4 Average)","Socket


LGA1200","Core Family


Rocket Lake-S"
1672945425-703,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/1b202264105e2883c973d93a072aeaf9.256p.jpg,Intel Core i7-10700K Avengers Collector's Edition,8,3.8,5.1,125,Integrated GraphicsIntel UHD Graphics 630,387.52,Intel Core i7-10700K Avengers Collector's Edition         (0),https://es.pcpartpicker.com/product/j6Tp99/intel-core-i7-10700k-avengers-collectors-edition-38-ghz-8-core-processor-bx8070110700ka,null,"Core Family


Comet Lake","Microarchitecture


Comet Lake"
1672945428-704,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/6d3fb7600f26fb1e94e8b0c1a99e0bfa.256p.jpg,AMD Ryzen 7 7700X,8,4.5,5.4,105,Integrated GraphicsRadeon,388,AMD Ryzen 7 7700X         (14),https://es.pcpartpicker.com/product/WfqPxr/amd-ryzen-7-7700x-45-ghz-8-core-processor-100-100000591wof,"(14 Ratings, 4.8 Average)","Socket


AM5","Core Family


Raphael"
1672945430-705,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/f9ef16852c818a0bb0bba04c406222a7.256p.jpg,Intel Xeon E-2124,4,3.3,4.3,71,Integrated GraphicsNone,391.99,Intel Xeon E-2124         (0),https://es.pcpartpicker.com/product/XY448d/intel-xeon-e-2124-33-thz-quad-core-processor-bx80684e2124,null,"Socket


LGA1151","Core Family


Coffee Lake"
1672945432-706,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://m.media-amazon.com/images/I/419bs0UMD0L.jpg,Intel Core i7-8700T,6,2.4,4,35,Integrated GraphicsIntel UHD Graphics 630,397.18,Intel Core i7-8700T         (0),https://es.pcpartpicker.com/product/bFKcCJ/intel-core-i7-8700t-24ghz-6-core-oemtray-processor-cm8068403358413,null,"Socket


LGA1151","Core Family


Coffee Lake"
1672945434-707,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/8f6d753be524daf5a9c04d9131cb6f27.256p.jpg,Intel Core i7-6900K,8,3.2,3.7,140,Integrated GraphicsNone,397.18,Intel Core i7-6900K         (6),https://es.pcpartpicker.com/product/NXyxFT/intel-cpu-bx80671i76900k,"(6 Ratings, 4.5 Average)","Socket


LGA2011-3","Core Family


Broadwell-E"
1672945437-708,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,/static/forever/img/no-image.png,Intel Xeon E5-2630,6,2.3,null,95,Integrated GraphicsNone,398,Intel Xeon E5-2630         (0),https://es.pcpartpicker.com/product/gVsKHx/intel-cpu-cm8062101038801,null,"Integrated Graphics


None","Socket


LGA2011"
1672945439-709,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://m.media-amazon.com/images/I/41rSUDhyGNL.jpg,AMD Opteron 6320,8,2.8,3.3,115,Integrated GraphicsNone,399,AMD Opteron 6320         (0),https://es.pcpartpicker.com/product/CP648d/amd-cpu-os6320wkt8ghk,null,"Socket


G34","Core Family


Abu Dhabi"
1672945441-710,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,//cdna.pcpartpicker.com/static/forever/images/product/fee6d8b626235a58c1cc1577e6760118.256p.jpg,AMD Ryzen 7 2700,8,3.2,4.1,65,Integrated GraphicsNone,400.01,AMD Ryzen 7 2700         (74),https://es.pcpartpicker.com/product/WPQG3C/amd-ryzen-7-2700-32ghz-8-core-processor-yd2700bbafbox,"(74 Ratings, 4.9 Average)","Socket


AM4","Core Family


Pinnacle Ridge"
1672945443-711,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://images-eu.ssl-images-amazon.com/images/I/51SIxouYoCL.jpg,Intel Celeron G3930,2,2.9,null,51,Integrated GraphicsIntel HD Graphics 610,406.56,Intel Celeron G3930         (0),https://es.pcpartpicker.com/product/b9X2FT/intel-celeron-g3930-29ghz-dual-core-oemtray-processor-cm8067703015717,null,"Integrated Graphics


Intel HD Graphics 610","Socket


LGA1151"
1672945446-712,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=2,https://images-na.ssl-images-amazon.com/images/I/51S9HDNJRpL.jpg,Intel Core i7-3820,4,3.6,null,130,Integrated GraphicsNone,407.13,Intel Core i7-3820         (23),https://es.pcpartpicker.com/product/6xzv6h/intel-cpu-bx80619i73820,"(23 Ratings, 4.8 Average)","Integrated Graphics


None","Socket


LGA2011"
